5475	338	1009	2738	3409	
5476	338	1009	2738	3409	
5477	339	1010	2739	3410	
5478	339	1010	2739	3410	
5479	340	1011	2740	3411	
5480	340	1011	2740	3411	
5481	341	1012	2741	3412	
5482	341	1012	2741	3412	
5483	342	1013	2742	3413	
5484	342	1013	2742	3413	
5485	343	1014	2743	3414	
5486	343	1014	2743	3414	
5487	344	1015	2744	3415	
5488	344	1015	2744	3415	
5489	345	1016	2745	3416	
5490	345	1016	2745	3416	
5491	346	1017	2746	3417	
5492	346	1017	2746	3417	
5493	347	1018	2747	3418	
5494	347	1018	2747	3418	
5495	348	1019	2748	3419	
5496	348	1019	2748	3419	
5497	349	1020	2749	3420	
5498	349	1020	2749	3420	
5499	350	1021	2750	3421	
5500	350	1021	2750	3421	
5501	351	1022	2751	3422	
5502	351	1022	2751	3422	
5503	352	1023	2752	3423	
5504	352	1023	2752	3423	
5505	353	1024	2753	3424	
5506	353	1024	2753	3424	
5507	354	1025	2754	3425	
5508	354	1025	2754	3425	
5509	355	1026	2755	3426	
5510	355	1026	2755	3426	
5511	356	1027	2756	3427	
5512	356	1027	2756	3427	
5513	357	1028	2757	3428	
5514	357	1028	2757	3428	
5515	358	1029	2758	3429	
5516	358	1029	2758	3429	
5517	359	1030	2759	3430	
5518	359	1030	2759	3430	
5519	360	1031	2760	3431	
5520	360	1031	2760	3431	
5521	361	1032	2761	3432	
5522	361	1032	2761	3432	
5523	362	1033	2762	3433	
5524	362	1033	2762	3433	
5525	363	1034	2763	3434	
5526	363	1034	2763	3434	
5527	364	1035	2764	3435	
5528	364	1035	2764	3435	
5529	365	1036	2765	3436	
5530	365	1036	2765	3436	
5531	366	1037	2766	3437	
5532	366	1037	2766	3437	
5533	367	1038	2767	3438	
5534	367	1038	2767	3438	
5535	368	1039	2768	3439	
5536	368	1039	2768	3439	
5537	369	1040	2769	3440	
5538	369	1040	2769	3440	
5539	370	1041	2770	3441	
5540	370	1041	2770	3441	
5541	371	1042	2771	3442	
5542	371	1042	2771	3442	
5543	372	1043	2772	3443	
5544	372	1043	2772	3443	
5545	373	1044	2773	3444	
5546	373	1044	2773	3444	
5547	374	1045	2774	3445	
5548	374	1045	2774	3445	
5549	375	1046	2775	3446	
5550	375	1046	2775	3446	
5551	376	1047	2776	3447	
5552	376	1047	2776	3447	
5553	377	1048	2777	3448	
5554	377	1048	2777	3448	
5555	378	1049	2778	3449	
5556	378	1049	2778	3449	
5557	379	1050	2779	3450	
5558	379	1050	2779	3450	
5559	380	1051	2780	3451	
5560	380	1051	2780	3451	
5561	381	1052	2781	3452	
5562	381	1052	2781	3452	
5563	382	1053	2782	3453	
5564	382	1053	2782	3453	
5565	383	1054	2783	3454	
5566	383	1054	2783	3454	
5567	384	1055	2784	3455	
5568	384	1055	2784	3455	
5569	385	1056	2785	3456	
5570	385	1056	2785	3456	
5571	386	1057	2786	3457	
5572	386	1057	2786	3457	
5573	387	1058	2787	3458	
5574	387	1058	2787	3458	
5575	388	1059	2788	3459	
5576	388	1059	2788	3459	
5577	389	1060	2789	3460	
5578	389	1060	2789	3460	
5579	390	1061	2790	3461	
5580	390	1061	2790	3461	
5581	391	1062	2791	3462	
5582	391	1062	2791	3462	
5583	392	1063	2792	3463	
5584	392	1063	2792	3463	
5585	393	1064	2793	3464	
5586	393	1064	2793	3464	
5587	394	1065	2794	3465	
5588	394	1065	2794	3465	
5589	395	1066	2795	3466	
5590	395	1066	2795	3466	
5591	396	1067	2796	3467	
5592	396	1067	2796	3467	
5593	397	1068	2797	3468	
5594	397	1068	2797	3468	
5595	398	1069	2798	3469	
5596	398	1069	2798	3469	
5597	399	1070	2799	3470	
5598	399	1070	2799	3470	
5599	400	1071	2800	3471	
5600	400	1071	2800	3471	
5601	401	1072	2801	3472	
5602	401	1072	2801	3472	
5603	402	1073	2802	3473	
5604	402	1073	2802	3473	
5605	403	1074	2803	3474	
5606	403	1074	2803	3474	
5607	404	1075	2804	3475	
5608	404	1075	2804	3475	
5609	405	1076	2805	3476	
5610	405	1076	2805	3476	
5611	406	1077	2806	3477	
5612	406	1077	2806	3477	
5613	407	1078	2807	3478	
5614	407	1078	2807	3478	
5615	408	1079	2808	3479	
5616	408	1079	2808	3479	
5617	409	1080	2809	3480	
5618	409	1080	2809	3480	
5619	410	1081	2810	3481	
5620	410	1081	2810	3481	
5621	411	1082	2811	3482	
5622	411	1082	2811	3482	
5623	412	1083	2812	3483	
5624	412	1083	2812	3483	
5625	413	1084	2813	3484	
5626	413	1084	2813	3484	
5627	414	1085	2814	3485	
5628	414	1085	2814	3485	
5629	415	1086	2815	3486	
5630	415	1086	2815	3486	
5631	416	1087	2816	3487	
5632	416	1087	2816	3487	
5633	417	1088	2817	3488	
5634	417	1088	2817	3488	
5635	418	1089	2818	3489	
5636	418	1089	2818	3489	
5637	419	1090	2819	3490	
5638	419	1090	2819	3490	
5639	420	1091	2820	3491	
5640	420	1091	2820	3491	
5641	421	1092	2821	3492	
5642	421	1092	2821	3492	
5643	422	1093	2822	3493	
5644	422	1093	2822	3493	
5645	423	1094	2823	3494	
5646	423	1094	2823	3494	
5647	424	1095	2824	3495	
5648	424	1095	2824	3495	
5649	425	1096	2825	3496	
5650	425	1096	2825	3496	
5651	426	1097	2826	3497	
5652	426	1097	2826	3497	
5653	427	1098	2827	3498	
5654	427	1098	2827	3498	
5655	428	1099	2828	3499	
5656	428	1099	2828	3499	
5657	429	1100	2829	3500	
5658	429	1100	2829	3500	
5659	430	1101	2830	3501	
5660	430	1101	2830	3501	
5661	431	1102	2831	3502	
5662	431	1102	2831	3502	
5663	432	1103	2832	3503	
5664	432	1103	2832	3503	
5665	433	1104	2833	3504	
5666	433	1104	2833	3504	
5667	434	1105	2834	3505	
5668	434	1105	2834	3505	
5669	435	1106	2835	3506	
5670	435	1106	2835	3506	
5671	436	1107	2836	3507	
5672	436	1107	2836	3507	
5673	437	1108	2837	3508	
5674	437	1108	2837	3508	
5675	438	1109	2838	3509	
5676	438	1109	2838	3509	
5677	439	1110	2839	3510	
5678	439	1110	2839	3510	
5679	440	1111	2840	3511	
5680	440	1111	2840	3511	
5681	441	1112	2841	3512	
5682	441	1112	2841	3512	
5683	442	1113	2842	3513	
5684	442	1113	2842	3513	
5685	443	1114	2843	3514	
5686	443	1114	2843	3514	
5687	444	1115	2844	3515	
5688	444	1115	2844	3515	
5689	445	1116	2845	3516	
5690	445	1116	2845	3516	
5691	446	1117	2846	3517	
5692	446	1117	2846	3517	
5693	447	1118	2847	3518	
5694	447	1118	2847	3518	
5695	448	1119	2848	3519	
5696	448	1119	2848	3519	
5697	449	1120	2849	3520	
5698	449	1120	2849	3520	
5699	450	1121	2850	3521	
5700	450	1121	2850	3521	
5701	451	1122	2851	3522	
5702	451	1122	2851	3522	
5703	452	1123	2852	3523	
5704	452	1123	2852	3523	
5705	453	1124	2853	3524	
5706	453	1124	2853	3524	
5707	454	1125	2854	3525	
5708	454	1125	2854	3525	
5709	455	1126	2855	3526	
5710	455	1126	2855	3526	
5711	456	1127	2856	3527	
5712	456	1127	2856	3527	
5713	457	1128	2857	3528	
5714	457	1128	2857	3528	
5715	458	1129	2858	3529	
5716	458	1129	2858	3529	
5717	459	1130	2859	3530	
5718	459	1130	2859	3530	
5719	460	1131	2860	3531	
5720	460	1131	2860	3531	
5721	461	1132	2861	3532	
5722	461	1132	2861	3532	
5723	462	1133	2862	3533	
5724	462	1133	2862	3533	
5725	463	1134	2863	3534	
5726	463	1134	2863	3534	
5727	464	1135	2864	3535	
5728	464	1135	2864	3535	
5729	465	1136	2865	3536	
5730	465	1136	2865	3536	
5731	466	1137	2866	3537	
5732	466	1137	2866	3537	
